Training on 285 samples. Training 30000 steps.
2019-11-11 03:02:23 step:24580 loss:0.1491 l_f:0.1129 loss_0:0.1367 loss_1:0.1978 
2019-11-11 03:02:50 step:24600 loss:0.0746 l_f:0.0459 loss_0:0.0643 loss_1:0.1136 
2019-11-11 03:03:18 step:24620 loss:0.0906 l_f:0.0666 loss_0:0.1072 loss_1:0.0978 
2019-11-11 03:03:45 step:24640 loss:0.0901 l_f:0.0692 loss_0:0.0909 loss_1:0.1101 
2019-11-11 03:04:13 step:24660 loss:0.0792 l_f:0.0508 loss_0:0.0721 loss_1:0.1146 
2019-11-11 03:04:40 step:24680 loss:0.2012 l_f:0.1836 loss_0:0.2061 loss_1:0.2138 
2019-11-11 03:05:07 step:24700 loss:0.1103 l_f:0.0845 loss_0:0.1083 loss_1:0.1380 
2019-11-11 03:05:34 step:24720 loss:0.1703 l_f:0.1249 loss_0:0.1483 loss_1:0.2377 
2019-11-11 03:06:02 step:24740 loss:0.1367 l_f:0.1020 loss_0:0.1343 loss_1:0.1736 
2019-11-11 03:06:29 step:24760 loss:0.1225 l_f:0.0924 loss_0:0.1172 loss_1:0.1578 
2019-11-11 03:06:56 step:24780 loss:0.2087 l_f:0.1437 loss_0:0.1792 loss_1:0.3030 
2019-11-11 03:07:24 step:24800 loss:0.4076 l_f:0.4013 loss_0:0.4152 loss_1:0.4064 
2019-11-11 03:07:51 step:24820 loss:0.1179 l_f:0.0941 loss_0:0.1219 loss_1:0.1376 
2019-11-11 03:08:19 step:24840 loss:0.1029 l_f:0.0748 loss_0:0.0905 loss_1:0.1434 
2019-11-11 03:08:46 step:24860 loss:0.1379 l_f:0.1035 loss_0:0.1276 loss_1:0.1827 
2019-11-11 03:09:14 step:24880 loss:0.1457 l_f:0.0996 loss_0:0.1340 loss_1:0.2036 
2019-11-11 03:09:41 step:24900 loss:0.1321 l_f:0.0961 loss_0:0.1285 loss_1:0.1719 
2019-11-11 03:10:09 step:24920 loss:0.1536 l_f:0.0914 loss_0:0.1308 loss_1:0.2387 
2019-11-11 03:10:36 step:24940 loss:0.1177 l_f:0.0832 loss_0:0.0932 loss_1:0.1768 
2019-11-11 03:11:04 step:24960 loss:0.1315 l_f:0.0778 loss_0:0.0971 loss_1:0.2198 
2019-11-11 03:11:31 step:24980 loss:0.1385 l_f:0.1183 loss_0:0.1556 loss_1:0.1416 
2019-11-11 03:11:59 step:25000 loss:0.0757 l_f:0.0458 loss_0:0.0658 loss_1:0.1155 
2019-11-11 03:12:27 step:25020 loss:0.4329 l_f:0.4206 loss_0:0.4398 loss_1:0.4382 
2019-11-11 03:12:55 step:25040 loss:0.0848 l_f:0.0643 loss_0:0.0807 loss_1:0.1095 
2019-11-11 03:13:22 step:25060 loss:0.1511 l_f:0.1322 loss_0:0.1457 loss_1:0.1753 
2019-11-11 03:13:50 step:25080 loss:0.1493 l_f:0.1012 loss_0:0.1605 loss_1:0.1863 
2019-11-11 03:14:17 step:25100 loss:0.1244 l_f:0.0918 loss_0:0.1435 loss_1:0.1378 
2019-11-11 03:14:45 step:25120 loss:0.4299 l_f:0.4148 loss_0:0.4441 loss_1:0.4309 
2019-11-11 03:15:13 step:25140 loss:0.4302 l_f:0.4170 loss_0:0.4402 loss_1:0.4334 
2019-11-11 03:15:40 step:25160 loss:0.0769 l_f:0.0595 loss_0:0.0757 loss_1:0.0957 
2019-11-11 03:16:08 step:25180 loss:0.3758 l_f:0.3420 loss_0:0.3786 loss_1:0.4068 
2019-11-11 03:16:35 step:25200 loss:0.1269 l_f:0.0834 loss_0:0.1029 loss_1:0.1946 
2019-11-11 03:17:03 step:25220 loss:0.3950 l_f:0.3829 loss_0:0.4146 loss_1:0.3875 
2019-11-11 03:17:30 step:25240 loss:0.1283 l_f:0.1034 loss_0:0.1142 loss_1:0.1672 
2019-11-11 03:17:58 step:25260 loss:0.1826 l_f:0.1428 loss_0:0.1658 loss_1:0.2392 
2019-11-11 03:18:25 step:25280 loss:0.1747 l_f:0.1335 loss_0:0.1588 loss_1:0.2317 
2019-11-11 03:18:52 step:25300 loss:0.1558 l_f:0.1407 loss_0:0.1429 loss_1:0.1838 
2019-11-11 03:19:20 step:25320 loss:0.1107 l_f:0.0886 loss_0:0.0998 loss_1:0.1439 
2019-11-11 03:19:47 step:25340 loss:0.2100 l_f:0.1883 loss_0:0.2437 loss_1:0.1980 
2019-11-11 03:20:14 step:25360 loss:0.4151 l_f:0.4099 loss_0:0.4108 loss_1:0.4245 
2019-11-11 03:20:42 step:25380 loss:0.1648 l_f:0.1264 loss_0:0.1472 loss_1:0.2209 
2019-11-11 03:21:09 step:25400 loss:0.1410 l_f:0.1220 loss_0:0.1402 loss_1:0.1609 
2019-11-11 03:21:37 step:25420 loss:0.0975 l_f:0.0542 loss_0:0.0899 loss_1:0.1484 
2019-11-11 03:22:05 step:25440 loss:0.1685 l_f:0.1278 loss_0:0.1307 loss_1:0.2470 
2019-11-11 03:22:33 step:25460 loss:0.1690 l_f:0.1263 loss_0:0.1865 loss_1:0.1942 
2019-11-11 03:23:01 step:25480 loss:0.1062 l_f:0.0659 loss_0:0.0894 loss_1:0.1632 
2019-11-11 03:23:28 step:25500 loss:0.1054 l_f:0.0579 loss_0:0.0846 loss_1:0.1736 
2019-11-11 03:23:56 step:25520 loss:0.0930 l_f:0.0482 loss_0:0.0671 loss_1:0.1635 
2019-11-11 03:24:24 step:25540 loss:0.1182 l_f:0.0930 loss_0:0.1115 loss_1:0.1500 
2019-11-11 03:24:52 step:25560 loss:0.1358 l_f:0.1067 loss_0:0.1262 loss_1:0.1744 
2019-11-11 03:25:19 step:25580 loss:0.1344 l_f:0.1030 loss_0:0.1264 loss_1:0.1739 
2019-11-11 03:25:46 step:25600 loss:0.1683 l_f:0.1356 loss_0:0.1683 loss_1:0.2010 
2019-11-11 03:26:14 step:25620 loss:0.0942 l_f:0.0594 loss_0:0.0779 loss_1:0.1452 
2019-11-11 03:26:42 step:25640 loss:0.3946 l_f:0.3888 loss_0:0.3909 loss_1:0.4039 
2019-11-11 03:27:09 step:25660 loss:0.0816 l_f:0.0558 loss_0:0.0986 loss_1:0.0905 
2019-11-11 03:27:36 step:25680 loss:0.1870 l_f:0.1367 loss_0:0.1827 loss_1:0.2417 
2019-11-11 03:28:04 step:25700 loss:0.0792 l_f:0.0606 loss_0:0.0741 loss_1:0.1029 
2019-11-11 03:28:31 step:25720 loss:0.2010 l_f:0.1639 loss_0:0.2067 loss_1:0.2325 
2019-11-11 03:28:59 step:25740 loss:0.1246 l_f:0.1022 loss_0:0.1388 loss_1:0.1329 
2019-11-11 03:29:26 step:25760 loss:0.1115 l_f:0.0770 loss_0:0.1159 loss_1:0.1415 
2019-11-11 03:29:54 step:25780 loss:0.1359 l_f:0.0838 loss_0:0.1048 loss_1:0.2193 
2019-11-11 03:30:21 step:25800 loss:0.1876 l_f:0.1295 loss_0:0.1605 loss_1:0.2729 
2019-11-11 03:30:50 step:25820 loss:0.4090 l_f:0.3898 loss_0:0.4083 loss_1:0.4289 
2019-11-11 03:31:17 step:25840 loss:0.1644 l_f:0.0941 loss_0:0.1339 loss_1:0.2652 
2019-11-11 03:31:45 step:25860 loss:0.1429 l_f:0.0974 loss_0:0.1213 loss_1:0.2101 
2019-11-11 03:32:12 step:25880 loss:0.1213 l_f:0.0879 loss_0:0.1149 loss_1:0.1612 
2019-11-11 03:32:40 step:25900 loss:0.0978 l_f:0.0746 loss_0:0.0875 loss_1:0.1311 
2019-11-11 03:33:08 step:25920 loss:0.1093 l_f:0.0748 loss_0:0.0952 loss_1:0.1578 
2019-11-11 03:33:35 step:25940 loss:0.1658 l_f:0.1314 loss_0:0.1584 loss_1:0.2076 
2019-11-11 03:34:03 step:25960 loss:0.0985 l_f:0.0657 loss_0:0.0902 loss_1:0.1397 
2019-11-11 03:34:30 step:25980 loss:0.1071 l_f:0.0820 loss_0:0.0957 loss_1:0.1436 
2019-11-11 03:34:58 step:26000 loss:0.3962 l_f:0.3907 loss_0:0.3910 loss_1:0.4069 
2019-11-11 03:35:25 step:26020 loss:0.0868 l_f:0.0643 loss_0:0.0844 loss_1:0.1118 
2019-11-11 03:35:53 step:26040 loss:0.1922 l_f:0.1548 loss_0:0.1823 loss_1:0.2395 
2019-11-11 03:36:20 step:26060 loss:0.1125 l_f:0.0719 loss_0:0.1005 loss_1:0.1651 
2019-11-11 03:36:48 step:26080 loss:0.1233 l_f:0.0900 loss_0:0.1295 loss_1:0.1504 
2019-11-11 03:37:15 step:26100 loss:0.1290 l_f:0.0903 loss_0:0.1480 loss_1:0.1487 
2019-11-11 03:37:43 step:26120 loss:0.1580 l_f:0.1277 loss_0:0.1510 loss_1:0.1953 
2019-11-11 03:38:10 step:26140 loss:0.1031 l_f:0.0548 loss_0:0.0762 loss_1:0.1784 
2019-11-11 03:38:38 step:26160 loss:0.1237 l_f:0.0934 loss_0:0.1336 loss_1:0.1441 
2019-11-11 03:39:05 step:26180 loss:0.4065 l_f:0.4008 loss_0:0.4044 loss_1:0.4144 
2019-11-11 03:39:32 step:26200 loss:0.1769 l_f:0.1399 loss_0:0.1607 loss_1:0.2301 
2019-11-11 03:40:00 step:26220 loss:0.1406 l_f:0.0863 loss_0:0.1157 loss_1:0.2196 
2019-11-11 03:40:27 step:26240 loss:0.1307 l_f:0.0978 loss_0:0.1253 loss_1:0.1691 
2019-11-11 03:40:54 step:26260 loss:0.2044 l_f:0.1324 loss_0:0.1671 loss_1:0.3136 
2019-11-11 03:41:22 step:26280 loss:0.1311 l_f:0.0916 loss_0:0.1442 loss_1:0.1574 
2019-11-11 03:41:49 step:26300 loss:0.1195 l_f:0.0924 loss_0:0.1166 loss_1:0.1495 
2019-11-11 03:42:16 step:26320 loss:0.1781 l_f:0.1301 loss_0:0.1559 loss_1:0.2483 
2019-11-11 03:42:43 step:26340 loss:0.1419 l_f:0.0706 loss_0:0.1113 loss_1:0.2437 
2019-11-11 03:43:11 step:26360 loss:0.2053 l_f:0.1492 loss_0:0.2332 loss_1:0.2336 
2019-11-11 03:43:38 step:26380 loss:0.0951 l_f:0.0631 loss_0:0.0802 loss_1:0.1420 
2019-11-11 03:44:05 step:26400 loss:0.1588 l_f:0.0769 loss_0:0.0989 loss_1:0.3006 
2019-11-11 03:44:33 step:26420 loss:0.3857 l_f:0.3729 loss_0:0.4113 loss_1:0.3728 
2019-11-11 03:45:00 step:26440 loss:0.2840 l_f:0.2048 loss_0:0.2633 loss_1:0.3838 
2019-11-11 03:45:28 step:26460 loss:0.1379 l_f:0.0951 loss_0:0.1503 loss_1:0.1683 
2019-11-11 03:45:55 step:26480 loss:0.1425 l_f:0.1126 loss_0:0.1417 loss_1:0.1732 
2019-11-11 03:46:22 step:26500 loss:0.0991 l_f:0.0657 loss_0:0.0817 loss_1:0.1500 
2019-11-11 03:46:50 step:26520 loss:0.1279 l_f:0.0856 loss_0:0.0934 loss_1:0.2046 
2019-11-11 03:47:17 step:26540 loss:0.4007 l_f:0.3982 loss_0:0.3963 loss_1:0.4077 
2019-11-11 03:47:44 step:26560 loss:0.1066 l_f:0.0641 loss_0:0.0813 loss_1:0.1743 
2019-11-11 03:48:12 step:26580 loss:0.0841 l_f:0.0611 loss_0:0.1022 loss_1:0.0891 
2019-11-11 03:48:39 step:26600 loss:0.1850 l_f:0.1531 loss_0:0.2095 loss_1:0.1924 
2019-11-11 03:49:07 step:26620 loss:0.0963 l_f:0.0614 loss_0:0.0795 loss_1:0.1479 
2019-11-11 03:49:34 step:26640 loss:0.1123 l_f:0.0778 loss_0:0.1242 loss_1:0.1349 
2019-11-11 03:50:01 step:26660 loss:0.1497 l_f:0.1059 loss_0:0.1313 loss_1:0.2118 
2019-11-11 03:50:29 step:26680 loss:0.1524 l_f:0.1294 loss_0:0.1527 loss_1:0.1751 
2019-11-11 03:50:56 step:26700 loss:0.2151 l_f:0.1543 loss_0:0.2025 loss_1:0.2884 
2019-11-11 03:51:24 step:26720 loss:0.1466 l_f:0.1060 loss_0:0.1137 loss_1:0.2201 
2019-11-11 03:51:51 step:26740 loss:0.1787 l_f:0.1275 loss_0:0.1525 loss_1:0.2562 
2019-11-11 03:52:19 step:26760 loss:0.1116 l_f:0.0806 loss_0:0.1120 loss_1:0.1422 
2019-11-11 03:52:47 step:26780 loss:0.4443 l_f:0.4275 loss_0:0.4664 loss_1:0.4390 
2019-11-11 03:53:14 step:26800 loss:0.4426 l_f:0.4238 loss_0:0.4512 loss_1:0.4528 
2019-11-11 03:53:42 step:26820 loss:0.1083 l_f:0.0660 loss_0:0.0772 loss_1:0.1816 
2019-11-11 03:54:10 step:26840 loss:0.1768 l_f:0.1177 loss_0:0.1705 loss_1:0.2422 
2019-11-11 03:54:37 step:26860 loss:0.2019 l_f:0.1395 loss_0:0.2075 loss_1:0.2588 
2019-11-11 03:55:04 step:26880 loss:0.2010 l_f:0.1510 loss_0:0.2008 loss_1:0.2514 
2019-11-11 03:55:32 step:26900 loss:0.1965 l_f:0.1455 loss_0:0.1776 loss_1:0.2665 
2019-11-11 03:55:59 step:26920 loss:0.1259 l_f:0.0712 loss_0:0.0957 loss_1:0.2109 
2019-11-11 03:56:27 step:26940 loss:0.1319 l_f:0.0850 loss_0:0.1029 loss_1:0.2079 
2019-11-11 03:56:54 step:26960 loss:0.0834 l_f:0.0533 loss_0:0.0849 loss_1:0.1119 
2019-11-11 03:57:21 step:26980 loss:0.0979 l_f:0.0767 loss_0:0.0904 loss_1:0.1265 
2019-11-11 03:57:49 step:27000 loss:0.2219 l_f:0.1913 loss_0:0.1666 loss_1:0.3078 
2019-11-11 03:58:17 step:27020 loss:0.1650 l_f:0.1258 loss_0:0.1398 loss_1:0.2295 
2019-11-11 03:58:44 step:27040 loss:0.1070 l_f:0.0707 loss_0:0.0961 loss_1:0.1541 
2019-11-11 03:59:12 step:27060 loss:0.4009 l_f:0.3870 loss_0:0.4129 loss_1:0.4029 
2019-11-11 03:59:39 step:27080 loss:0.4005 l_f:0.3897 loss_0:0.4132 loss_1:0.3987 
2019-11-11 04:00:07 step:27100 loss:0.2149 l_f:0.1533 loss_0:0.2295 loss_1:0.2620 
2019-11-11 04:00:34 step:27120 loss:0.1530 l_f:0.1295 loss_0:0.1472 loss_1:0.1822 
2019-11-11 04:01:01 step:27140 loss:0.1878 l_f:0.1608 loss_0:0.1748 loss_1:0.2278 
2019-11-11 04:01:29 step:27160 loss:0.2213 l_f:0.1525 loss_0:0.1775 loss_1:0.3339 
2019-11-11 04:01:56 step:27180 loss:0.0919 l_f:0.0524 loss_0:0.0756 loss_1:0.1476 
2019-11-11 04:02:23 step:27200 loss:0.1241 l_f:0.0888 loss_0:0.0962 loss_1:0.1874 
2019-11-11 04:02:51 step:27220 loss:0.1176 l_f:0.0930 loss_0:0.1205 loss_1:0.1395 
2019-11-11 04:03:19 step:27240 loss:0.1463 l_f:0.1137 loss_0:0.1348 loss_1:0.1904 
2019-11-11 04:03:46 step:27260 loss:0.2038 l_f:0.1527 loss_0:0.1623 loss_1:0.2964 
2019-11-11 04:04:13 step:27280 loss:0.0948 l_f:0.0633 loss_0:0.0994 loss_1:0.1217 
2019-11-11 04:04:41 step:27300 loss:0.0735 l_f:0.0569 loss_0:0.0761 loss_1:0.0876 
2019-11-11 04:05:08 step:27320 loss:0.1450 l_f:0.1139 loss_0:0.1290 loss_1:0.1921 
2019-11-11 04:05:36 step:27340 loss:0.1439 l_f:0.0886 loss_0:0.1366 loss_1:0.2065 
2019-11-11 04:06:03 step:27360 loss:0.1606 l_f:0.1197 loss_0:0.1482 loss_1:0.2139 
2019-11-11 04:06:31 step:27380 loss:0.4045 l_f:0.3863 loss_0:0.4365 loss_1:0.3906 
2019-11-11 04:06:58 step:27400 loss:0.1331 l_f:0.0985 loss_0:0.1295 loss_1:0.1713 
2019-11-11 04:07:26 step:27420 loss:0.2344 l_f:0.1838 loss_0:0.2015 loss_1:0.3178 
2019-11-11 04:07:54 step:27440 loss:0.1802 l_f:0.1508 loss_0:0.1562 loss_1:0.2338 
2019-11-11 04:08:21 step:27460 loss:0.1300 l_f:0.0955 loss_0:0.1137 loss_1:0.1808 
2019-11-11 04:08:49 step:27480 loss:0.4089 l_f:0.3976 loss_0:0.4144 loss_1:0.4148 
2019-11-11 04:09:17 step:27500 loss:0.1164 l_f:0.0854 loss_0:0.1088 loss_1:0.1549 
2019-11-11 04:09:45 step:27520 loss:0.2004 l_f:0.1560 loss_0:0.1859 loss_1:0.2592 
2019-11-11 04:10:13 step:27540 loss:0.1261 l_f:0.0874 loss_0:0.0988 loss_1:0.1922 
2019-11-11 04:10:40 step:27560 loss:0.1036 l_f:0.0856 loss_0:0.1015 loss_1:0.1236 
2019-11-11 04:11:08 step:27580 loss:0.1805 l_f:0.1512 loss_0:0.1713 loss_1:0.2189 
2019-11-11 04:11:35 step:27600 loss:0.4110 l_f:0.4037 loss_0:0.4147 loss_1:0.4144 
2019-11-11 04:12:03 step:27620 loss:0.2005 l_f:0.1565 loss_0:0.1889 loss_1:0.2559 
2019-11-11 04:12:30 step:27640 loss:0.1858 l_f:0.1708 loss_0:0.1862 loss_1:0.2005 
2019-11-11 04:12:58 step:27660 loss:0.1533 l_f:0.0989 loss_0:0.1335 loss_1:0.2274 
2019-11-11 04:13:25 step:27680 loss:0.1086 l_f:0.0870 loss_0:0.1104 loss_1:0.1283 
2019-11-11 04:13:53 step:27700 loss:0.1811 l_f:0.1450 loss_0:0.1600 loss_1:0.2384 
2019-11-11 04:14:20 step:27720 loss:0.1441 l_f:0.0946 loss_0:0.1368 loss_1:0.2009 
2019-11-11 04:14:47 step:27740 loss:0.1867 l_f:0.1518 loss_0:0.1728 loss_1:0.2356 
2019-11-11 04:15:15 step:27760 loss:0.1004 l_f:0.0778 loss_0:0.0909 loss_1:0.1323 
2019-11-11 04:15:43 step:27780 loss:0.1598 l_f:0.1301 loss_0:0.1401 loss_1:0.2094 
2019-11-11 04:16:10 step:27800 loss:0.1515 l_f:0.1110 loss_0:0.1421 loss_1:0.2015 
2019-11-11 04:16:38 step:27820 loss:0.1408 l_f:0.1091 loss_0:0.1331 loss_1:0.1802 
2019-11-11 04:17:05 step:27840 loss:0.2025 l_f:0.1487 loss_0:0.1634 loss_1:0.2954 
2019-11-11 04:17:33 step:27860 loss:0.4076 l_f:0.3905 loss_0:0.4289 loss_1:0.4033 
2019-11-11 04:18:00 step:27880 loss:0.2756 l_f:0.2145 loss_0:0.2272 loss_1:0.3851 
2019-11-11 04:18:28 step:27900 loss:0.4225 l_f:0.4115 loss_0:0.4335 loss_1:0.4227 
2019-11-11 04:18:55 step:27920 loss:0.4403 l_f:0.4201 loss_0:0.4837 loss_1:0.4171 
2019-11-11 04:19:23 step:27940 loss:0.0958 l_f:0.0670 loss_0:0.0866 loss_1:0.1339 
2019-11-11 04:19:51 step:27960 loss:0.4073 l_f:0.4041 loss_0:0.4134 loss_1:0.4043 
2019-11-11 04:20:18 step:27980 loss:0.1195 l_f:0.0952 loss_0:0.1083 loss_1:0.1552 
2019-11-11 04:20:46 step:28000 loss:0.1561 l_f:0.1336 loss_0:0.1599 loss_1:0.1747 
2019-11-11 04:21:14 step:28020 loss:0.1850 l_f:0.1515 loss_0:0.1725 loss_1:0.2310 
2019-11-11 04:21:41 step:28040 loss:0.1862 l_f:0.1539 loss_0:0.1682 loss_1:0.2365 
2019-11-11 04:22:09 step:28060 loss:0.1316 l_f:0.1075 loss_0:0.1336 loss_1:0.1536 
2019-11-11 04:22:36 step:28080 loss:0.1038 l_f:0.0755 loss_0:0.0888 loss_1:0.1470 
2019-11-11 04:23:04 step:28100 loss:0.1091 l_f:0.0739 loss_0:0.1088 loss_1:0.1447 
2019-11-11 04:23:31 step:28120 loss:0.1498 l_f:0.0850 loss_0:0.1341 loss_1:0.2303 
2019-11-11 04:23:59 step:28140 loss:0.2422 l_f:0.2034 loss_0:0.2415 loss_1:0.2816 
2019-11-11 04:24:26 step:28160 loss:0.1414 l_f:0.1180 loss_0:0.1464 loss_1:0.1598 
2019-11-11 04:24:53 step:28180 loss:0.1620 l_f:0.0806 loss_0:0.0995 loss_1:0.3060 
2019-11-11 04:25:21 step:28200 loss:0.3933 l_f:0.3809 loss_0:0.4106 loss_1:0.3884 
2019-11-11 04:25:49 step:28220 loss:0.1589 l_f:0.1185 loss_0:0.1397 loss_1:0.2184 
2019-11-11 04:26:16 step:28240 loss:0.3948 l_f:0.3866 loss_0:0.4018 loss_1:0.3960 
2019-11-11 04:26:43 step:28260 loss:0.1278 l_f:0.0938 loss_0:0.1178 loss_1:0.1717 
2019-11-11 04:27:11 step:28280 loss:0.1081 l_f:0.0794 loss_0:0.0961 loss_1:0.1488 
2019-11-11 04:27:38 step:28300 loss:0.3835 l_f:0.3750 loss_0:0.3987 loss_1:0.3767 
2019-11-11 04:28:06 step:28320 loss:0.1124 l_f:0.0943 loss_0:0.1053 loss_1:0.1377 
2019-11-11 04:28:33 step:28340 loss:0.1525 l_f:0.1313 loss_0:0.1609 loss_1:0.1653 
2019-11-11 04:29:00 step:28360 loss:0.1438 l_f:0.1058 loss_0:0.1341 loss_1:0.1915 
2019-11-11 04:29:28 step:28380 loss:0.1151 l_f:0.0858 loss_0:0.1066 loss_1:0.1530 
2019-11-11 04:29:55 step:28400 loss:0.1732 l_f:0.1401 loss_0:0.1575 loss_1:0.2219 
2019-11-11 04:30:23 step:28420 loss:0.1513 l_f:0.0992 loss_0:0.1029 loss_1:0.2517 
2019-11-11 04:30:50 step:28440 loss:0.1607 l_f:0.1346 loss_0:0.1654 loss_1:0.1822 
2019-11-11 04:31:18 step:28460 loss:0.0999 l_f:0.0730 loss_0:0.0888 loss_1:0.1378 
2019-11-11 04:31:45 step:28480 loss:0.1261 l_f:0.0954 loss_0:0.1357 loss_1:0.1471 
2019-11-11 04:32:13 step:28500 loss:0.4397 l_f:0.4342 loss_0:0.4547 loss_1:0.4303 
2019-11-11 04:32:41 step:28520 loss:0.1231 l_f:0.0770 loss_0:0.1063 loss_1:0.1860 
2019-11-11 04:33:08 step:28540 loss:0.1326 l_f:0.0990 loss_0:0.1337 loss_1:0.1651 
2019-11-11 04:33:35 step:28560 loss:0.2359 l_f:0.1551 loss_0:0.2198 loss_1:0.3330 
2019-11-11 04:34:03 step:28580 loss:0.1967 l_f:0.1395 loss_0:0.1922 loss_1:0.2583 
2019-11-11 04:34:30 step:28600 loss:0.1063 l_f:0.0678 loss_0:0.1006 loss_1:0.1504 
2019-11-11 04:34:58 step:28620 loss:0.2151 l_f:0.1519 loss_0:0.2381 loss_1:0.2553 
2019-11-11 04:35:25 step:28640 loss:0.1465 l_f:0.0924 loss_0:0.1266 loss_1:0.2203 
2019-11-11 04:35:52 step:28660 loss:0.1846 l_f:0.1156 loss_0:0.1289 loss_1:0.3093 
2019-11-11 04:36:20 step:28680 loss:0.2221 l_f:0.1994 loss_0:0.2306 loss_1:0.2365 
2019-11-11 04:36:47 step:28700 loss:0.2216 l_f:0.1574 loss_0:0.2525 loss_1:0.2550 
2019-11-11 04:37:15 step:28720 loss:0.2292 l_f:0.1553 loss_0:0.1757 loss_1:0.3567 
2019-11-11 04:37:42 step:28740 loss:0.1702 l_f:0.1208 loss_0:0.1514 loss_1:0.2385 
2019-11-11 04:38:09 step:28760 loss:0.1596 l_f:0.1100 loss_0:0.1330 loss_1:0.2358 
2019-11-11 04:38:37 step:28780 loss:0.1495 l_f:0.1324 loss_0:0.1382 loss_1:0.1778 
2019-11-11 04:39:04 step:28800 loss:0.0956 l_f:0.0635 loss_0:0.0986 loss_1:0.1246 
2019-11-11 04:39:32 step:28820 loss:0.1348 l_f:0.0729 loss_0:0.1054 loss_1:0.2261 
2019-11-11 04:40:00 step:28840 loss:0.0983 l_f:0.0550 loss_0:0.0838 loss_1:0.1561 
2019-11-11 04:40:27 step:28860 loss:0.4015 l_f:0.3380 loss_0:0.3513 loss_1:0.5152 
2019-11-11 04:40:55 step:28880 loss:0.1551 l_f:0.0972 loss_0:0.1261 loss_1:0.2419 
2019-11-11 04:41:22 step:28900 loss:0.1079 l_f:0.0882 loss_0:0.1041 loss_1:0.1313 
2019-11-11 04:41:50 step:28920 loss:0.2132 l_f:0.1340 loss_0:0.1899 loss_1:0.3156 
2019-11-11 04:42:17 step:28940 loss:0.1278 l_f:0.1037 loss_0:0.1150 loss_1:0.1647 
2019-11-11 04:42:45 step:28960 loss:0.1373 l_f:0.1117 loss_0:0.1405 loss_1:0.1598 
2019-11-11 04:43:12 step:28980 loss:0.1837 l_f:0.1427 loss_0:0.1532 loss_1:0.2552 
2019-11-11 04:43:39 step:29000 loss:0.1415 l_f:0.1024 loss_0:0.1201 loss_1:0.2019 
2019-11-11 04:44:07 step:29020 loss:0.1407 l_f:0.1099 loss_0:0.1230 loss_1:0.1891 
2019-11-11 04:44:34 step:29040 loss:0.1496 l_f:0.1166 loss_0:0.1470 loss_1:0.1851 
2019-11-11 04:45:02 step:29060 loss:0.0985 l_f:0.0719 loss_0:0.1010 loss_1:0.1224 
2019-11-11 04:45:29 step:29080 loss:0.1595 l_f:0.1331 loss_0:0.1718 loss_1:0.1738 
2019-11-11 04:45:56 step:29100 loss:0.3983 l_f:0.3960 loss_0:0.4034 loss_1:0.3956 
2019-11-11 04:46:23 step:29120 loss:0.1061 l_f:0.0764 loss_0:0.1107 loss_1:0.1311 
2019-11-11 04:46:51 step:29140 loss:0.2380 l_f:0.1727 loss_0:0.1905 loss_1:0.3509 
2019-11-11 04:47:18 step:29160 loss:0.2077 l_f:0.1535 loss_0:0.1907 loss_1:0.2787 
2019-11-11 04:47:46 step:29180 loss:0.1126 l_f:0.0931 loss_0:0.1052 loss_1:0.1394 
2019-11-11 04:48:13 step:29200 loss:0.1040 l_f:0.0621 loss_0:0.0762 loss_1:0.1739 
2019-11-11 04:48:41 step:29220 loss:0.1080 l_f:0.0792 loss_0:0.1020 loss_1:0.1429 
2019-11-11 04:49:09 step:29240 loss:0.1413 l_f:0.1098 loss_0:0.1277 loss_1:0.1863 
2019-11-11 04:49:36 step:29260 loss:0.0406 l_f:0.0277 loss_0:0.0484 loss_1:0.0457 
2019-11-11 04:50:04 step:29280 loss:0.1104 l_f:0.0803 loss_0:0.0904 loss_1:0.1606 
2019-11-11 04:50:31 step:29300 loss:0.1465 l_f:0.1005 loss_0:0.1268 loss_1:0.2122 
2019-11-11 04:50:59 step:29320 loss:0.0481 l_f:0.0327 loss_0:0.0547 loss_1:0.0570 
2019-11-11 04:51:26 step:29340 loss:0.3883 l_f:0.3782 loss_0:0.3894 loss_1:0.3974 
2019-11-11 04:51:54 step:29360 loss:0.0819 l_f:0.0590 loss_0:0.0846 loss_1:0.1020 
2019-11-11 04:52:21 step:29380 loss:0.2641 l_f:0.2185 loss_0:0.2420 loss_1:0.3319 
2019-11-11 04:52:48 step:29400 loss:0.3997 l_f:0.3917 loss_0:0.4109 loss_1:0.3965 
2019-11-11 04:53:16 step:29420 loss:0.1226 l_f:0.0999 loss_0:0.1097 loss_1:0.1581 
2019-11-11 04:53:43 step:29440 loss:0.1438 l_f:0.1012 loss_0:0.1428 loss_1:0.1873 
2019-11-11 04:54:11 step:29460 loss:0.1958 l_f:0.1829 loss_0:0.1889 loss_1:0.2157 
2019-11-11 04:54:38 step:29480 loss:0.1862 l_f:0.1370 loss_0:0.1693 loss_1:0.2524 
2019-11-11 04:55:05 step:29500 loss:0.1965 l_f:0.1614 loss_0:0.1647 loss_1:0.2635 
2019-11-11 04:55:33 step:29520 loss:0.0998 l_f:0.0524 loss_0:0.0988 loss_1:0.1482 
2019-11-11 04:56:00 step:29540 loss:0.0849 l_f:0.0644 loss_0:0.0909 loss_1:0.0995 
