Training on 285 samples. Training 30000 steps.
2019-07-21 19:29:00 step:19720 loss:0.2174 l_f:0.1833 loss_0:0.2192 loss_1:0.2497 
2019-07-21 19:29:27 step:19740 loss:0.2054 l_f:0.1538 loss_0:0.2252 loss_1:0.2370 
2019-07-21 19:29:55 step:19760 loss:0.3250 l_f:0.2291 loss_0:0.3191 loss_1:0.4267 
2019-07-21 19:30:22 step:19780 loss:0.1949 l_f:0.1235 loss_0:0.1646 loss_1:0.2966 
2019-07-21 19:30:50 step:19800 loss:0.1957 l_f:0.1085 loss_0:0.1681 loss_1:0.3104 
2019-07-21 19:31:17 step:19820 loss:0.1879 l_f:0.1279 loss_0:0.2066 loss_1:0.2293 
2019-07-21 19:31:46 step:19840 loss:0.1690 l_f:0.1105 loss_0:0.1459 loss_1:0.2507 
2019-07-21 19:32:13 step:19860 loss:0.2215 l_f:0.1425 loss_0:0.2331 loss_1:0.2890 
2019-07-21 19:32:40 step:19880 loss:0.5438 l_f:0.4929 loss_0:0.5797 loss_1:0.5587 
2019-07-21 19:33:08 step:19900 loss:0.2488 l_f:0.0922 loss_0:0.2472 loss_1:0.4069 
2019-07-21 19:33:36 step:19920 loss:0.2668 l_f:0.1462 loss_0:0.2043 loss_1:0.4498 
2019-07-21 19:34:03 step:19940 loss:0.2533 l_f:0.1734 loss_0:0.2392 loss_1:0.3473 
2019-07-21 19:34:31 step:19960 loss:0.1885 l_f:0.1012 loss_0:0.1711 loss_1:0.2931 
2019-07-21 19:34:59 step:19980 loss:0.2306 l_f:0.1342 loss_0:0.2209 loss_1:0.3367 
2019-07-21 19:35:27 step:20000 loss:0.2078 l_f:0.1223 loss_0:0.1893 loss_1:0.3120 
2019-07-21 19:35:55 step:20020 loss:0.2166 l_f:0.1589 loss_0:0.1767 loss_1:0.3142 
2019-07-21 19:36:23 step:20040 loss:0.5012 l_f:0.4667 loss_0:0.5496 loss_1:0.4874 
2019-07-21 19:36:51 step:20060 loss:0.1637 l_f:0.1074 loss_0:0.1804 loss_1:0.2033 
2019-07-21 19:37:19 step:20080 loss:0.1377 l_f:0.0829 loss_0:0.1260 loss_1:0.2042 
2019-07-21 19:37:46 step:20100 loss:0.1799 l_f:0.1314 loss_0:0.1538 loss_1:0.2544 
2019-07-21 19:38:14 step:20120 loss:0.2048 l_f:0.1296 loss_0:0.1932 loss_1:0.2916 
2019-07-21 19:38:41 step:20140 loss:0.1366 l_f:0.0853 loss_0:0.1508 loss_1:0.1736 
2019-07-21 19:39:09 step:20160 loss:0.1672 l_f:0.0996 loss_0:0.1541 loss_1:0.2479 
2019-07-21 19:39:37 step:20180 loss:0.2047 l_f:0.1489 loss_0:0.1993 loss_1:0.2659 
2019-07-21 19:40:04 step:20200 loss:0.3575 l_f:0.2430 loss_0:0.3418 loss_1:0.4878 
2019-07-21 19:40:33 step:20220 loss:0.1341 l_f:0.0888 loss_0:0.1403 loss_1:0.1734 
2019-07-21 19:41:00 step:20240 loss:0.2939 l_f:0.2234 loss_0:0.3227 loss_1:0.3357 
2019-07-21 19:41:27 step:20260 loss:0.2878 l_f:0.2129 loss_0:0.2548 loss_1:0.3957 
2019-07-21 19:41:55 step:20280 loss:0.2211 l_f:0.1432 loss_0:0.2467 loss_1:0.2735 
2019-07-21 19:42:22 step:20300 loss:0.2389 l_f:0.1789 loss_0:0.2826 loss_1:0.2552 
2019-07-21 19:42:50 step:20320 loss:0.3041 l_f:0.1986 loss_0:0.3037 loss_1:0.4101 
2019-07-21 19:43:17 step:20340 loss:0.1198 l_f:0.0805 loss_0:0.1321 loss_1:0.1468 
2019-07-21 19:43:45 step:20360 loss:0.2095 l_f:0.1265 loss_0:0.1647 loss_1:0.3374 
2019-07-21 19:44:13 step:20380 loss:0.1897 l_f:0.1381 loss_0:0.2061 loss_1:0.2248 
2019-07-21 19:44:40 step:20400 loss:0.3241 l_f:0.2501 loss_0:0.3029 loss_1:0.4191 
2019-07-21 19:45:08 step:20420 loss:0.2750 l_f:0.2081 loss_0:0.2745 loss_1:0.3424 
2019-07-21 19:45:35 step:20440 loss:0.3243 l_f:0.2573 loss_0:0.3194 loss_1:0.3962 
2019-07-21 19:46:02 step:20460 loss:0.3179 l_f:0.2577 loss_0:0.3034 loss_1:0.3926 
2019-07-21 19:46:30 step:20480 loss:0.3030 l_f:0.1961 loss_0:0.2450 loss_1:0.4679 
2019-07-21 19:46:58 step:20500 loss:0.1349 l_f:0.0797 loss_0:0.1464 loss_1:0.1787 
2019-07-21 19:47:25 step:20520 loss:0.2443 l_f:0.1537 loss_0:0.2372 loss_1:0.3420 
2019-07-21 19:47:53 step:20540 loss:0.1232 l_f:0.0746 loss_0:0.1054 loss_1:0.1897 
2019-07-21 19:48:20 step:20560 loss:0.2310 l_f:0.1764 loss_0:0.2531 loss_1:0.2634 
2019-07-21 19:48:48 step:20580 loss:0.2360 l_f:0.1742 loss_0:0.2773 loss_1:0.2565 
2019-07-21 19:49:15 step:20600 loss:0.1824 l_f:0.1000 loss_0:0.1647 loss_1:0.2827 
2019-07-21 19:49:43 step:20620 loss:0.1536 l_f:0.1131 loss_0:0.1670 loss_1:0.1808 
2019-07-21 19:50:11 step:20640 loss:0.2186 l_f:0.1232 loss_0:0.1847 loss_1:0.3479 
2019-07-21 19:50:38 step:20660 loss:0.3462 l_f:0.2453 loss_0:0.3026 loss_1:0.4909 
2019-07-21 19:51:05 step:20680 loss:0.1542 l_f:0.1084 loss_0:0.1478 loss_1:0.2064 
2019-07-21 19:51:33 step:20700 loss:0.2184 l_f:0.2063 loss_0:0.2199 loss_1:0.2289 
2019-07-21 19:52:00 step:20720 loss:0.2139 l_f:0.1295 loss_0:0.1771 loss_1:0.3353 
2019-07-21 19:52:28 step:20740 loss:0.2283 l_f:0.1642 loss_0:0.2360 loss_1:0.2848 
2019-07-21 19:52:56 step:20760 loss:0.1608 l_f:0.0918 loss_0:0.1505 loss_1:0.2401 
2019-07-21 19:53:24 step:20780 loss:0.4414 l_f:0.3409 loss_0:0.5203 loss_1:0.4631 
2019-07-21 19:53:51 step:20800 loss:0.1586 l_f:0.0918 loss_0:0.1497 loss_1:0.2342 
2019-07-21 19:54:19 step:20820 loss:0.1441 l_f:0.0818 loss_0:0.1427 loss_1:0.2079 
2019-07-21 19:54:47 step:20840 loss:0.4525 l_f:0.4210 loss_0:0.4657 loss_1:0.4710 
2019-07-21 19:55:14 step:20860 loss:0.2595 l_f:0.0956 loss_0:0.2726 loss_1:0.4103 
2019-07-21 19:55:41 step:20880 loss:0.3241 l_f:0.2025 loss_0:0.3783 loss_1:0.3916 
2019-07-21 19:56:09 step:20900 loss:0.2161 l_f:0.1805 loss_0:0.2225 loss_1:0.2454 
2019-07-21 19:56:36 step:20920 loss:0.2061 l_f:0.1241 loss_0:0.2159 loss_1:0.2782 
2019-07-21 19:57:04 step:20940 loss:0.2054 l_f:0.1460 loss_0:0.1611 loss_1:0.3091 
2019-07-21 19:57:31 step:20960 loss:0.1355 l_f:0.0661 loss_0:0.1435 loss_1:0.1968 
2019-07-21 19:57:59 step:20980 loss:0.4986 l_f:0.4620 loss_0:0.5536 loss_1:0.4803 
2019-07-21 19:58:27 step:21000 loss:0.2658 l_f:0.2080 loss_0:0.2610 loss_1:0.3285 
2019-07-21 19:58:55 step:21020 loss:0.1340 l_f:0.0648 loss_0:0.1611 loss_1:0.1762 
2019-07-21 19:59:23 step:21040 loss:0.4711 l_f:0.4570 loss_0:0.4713 loss_1:0.4850 
2019-07-21 19:59:50 step:21060 loss:0.2003 l_f:0.1339 loss_0:0.1768 loss_1:0.2902 
2019-07-21 20:00:17 step:21080 loss:0.3479 l_f:0.2418 loss_0:0.2844 loss_1:0.5176 
2019-07-21 20:00:45 step:21100 loss:0.1655 l_f:0.1153 loss_0:0.1692 loss_1:0.2118 
2019-07-21 20:01:13 step:21120 loss:0.3233 l_f:0.1839 loss_0:0.3129 loss_1:0.4733 
2019-07-21 20:01:41 step:21140 loss:0.1433 l_f:0.0961 loss_0:0.1279 loss_1:0.2058 
2019-07-21 20:02:09 step:21160 loss:0.2966 l_f:0.2234 loss_0:0.2986 loss_1:0.3678 
2019-07-21 20:02:36 step:21180 loss:0.2448 l_f:0.1665 loss_0:0.2270 loss_1:0.3411 
2019-07-21 20:03:04 step:21200 loss:0.2323 l_f:0.1760 loss_0:0.2364 loss_1:0.2845 
2019-07-21 20:03:32 step:21220 loss:0.2046 l_f:0.1211 loss_0:0.1974 loss_1:0.2954 
2019-07-21 20:03:59 step:21240 loss:0.3113 l_f:0.2424 loss_0:0.3122 loss_1:0.3793 
2019-07-21 20:04:27 step:21260 loss:0.2255 l_f:0.1428 loss_0:0.2399 loss_1:0.2939 
2019-07-21 20:04:55 step:21280 loss:0.2753 l_f:0.2494 loss_0:0.2664 loss_1:0.3102 
2019-07-21 20:05:23 step:21300 loss:0.2044 l_f:0.1239 loss_0:0.1602 loss_1:0.3291 
2019-07-21 20:05:50 step:21320 loss:0.1891 l_f:0.1437 loss_0:0.1867 loss_1:0.2369 
2019-07-21 20:06:18 step:21340 loss:0.0992 l_f:0.0464 loss_0:0.1278 loss_1:0.1234 
2019-07-21 20:06:45 step:21360 loss:0.2414 l_f:0.1485 loss_0:0.1998 loss_1:0.3760 
2019-07-21 20:07:14 step:21380 loss:0.3027 l_f:0.2255 loss_0:0.3086 loss_1:0.3741 
2019-07-21 20:07:41 step:21400 loss:0.1769 l_f:0.0900 loss_0:0.1621 loss_1:0.2787 
2019-07-21 20:08:08 step:21420 loss:0.2265 l_f:0.1854 loss_0:0.2119 loss_1:0.2823 
2019-07-21 20:08:37 step:21440 loss:0.2475 l_f:0.1871 loss_0:0.2611 loss_1:0.2944 
2019-07-21 20:09:04 step:21460 loss:0.4625 l_f:0.4417 loss_0:0.4827 loss_1:0.4631 
2019-07-21 20:09:32 step:21480 loss:0.3013 l_f:0.1985 loss_0:0.2477 loss_1:0.4576 
2019-07-21 20:10:00 step:21500 loss:0.2941 l_f:0.2331 loss_0:0.2703 loss_1:0.3790 
2019-07-21 20:10:28 step:21520 loss:0.1694 l_f:0.1174 loss_0:0.1708 loss_1:0.2200 
2019-07-21 20:10:55 step:21540 loss:0.3643 l_f:0.2897 loss_0:0.3648 loss_1:0.4384 
2019-07-21 20:11:23 step:21560 loss:0.2642 l_f:0.1573 loss_0:0.2213 loss_1:0.4141 
2019-07-21 20:11:50 step:21580 loss:0.2424 l_f:0.1684 loss_0:0.3003 loss_1:0.2584 
2019-07-21 20:12:17 step:21600 loss:0.2146 l_f:0.1296 loss_0:0.2547 loss_1:0.2595 
2019-07-21 20:12:45 step:21620 loss:0.1518 l_f:0.1135 loss_0:0.1728 loss_1:0.1692 
2019-07-21 20:13:13 step:21640 loss:0.4543 l_f:0.4209 loss_0:0.4627 loss_1:0.4793 
2019-07-21 20:13:41 step:21660 loss:0.3891 l_f:0.2882 loss_0:0.3828 loss_1:0.4964 
2019-07-21 20:14:08 step:21680 loss:0.2342 l_f:0.1458 loss_0:0.2358 loss_1:0.3211 
2019-07-21 20:14:36 step:21700 loss:0.1823 l_f:0.0882 loss_0:0.1731 loss_1:0.2857 
2019-07-21 20:15:04 step:21720 loss:0.3101 l_f:0.1975 loss_0:0.2674 loss_1:0.4655 
2019-07-21 20:15:31 step:21740 loss:0.4433 l_f:0.4243 loss_0:0.4910 loss_1:0.4146 
2019-07-21 20:15:59 step:21760 loss:0.2002 l_f:0.1393 loss_0:0.1725 loss_1:0.2889 
2019-07-21 20:16:27 step:21780 loss:0.1464 l_f:0.1053 loss_0:0.1244 loss_1:0.2095 
2019-07-21 20:16:54 step:21800 loss:0.3401 l_f:0.2594 loss_0:0.2664 loss_1:0.4944 
2019-07-21 20:17:22 step:21820 loss:0.2435 l_f:0.1484 loss_0:0.1941 loss_1:0.3881 
2019-07-21 20:17:49 step:21840 loss:0.1295 l_f:0.0612 loss_0:0.1043 loss_1:0.2229 
2019-07-21 20:18:17 step:21860 loss:0.3848 l_f:0.2868 loss_0:0.4013 loss_1:0.4663 
2019-07-21 20:18:45 step:21880 loss:0.3540 l_f:0.3079 loss_0:0.3421 loss_1:0.4118 
2019-07-21 20:19:13 step:21900 loss:0.5888 l_f:0.4730 loss_0:0.5112 loss_1:0.7822 
2019-07-21 20:19:41 step:21920 loss:0.1757 l_f:0.1307 loss_0:0.1726 loss_1:0.2239 
2019-07-21 20:20:08 step:21940 loss:0.2508 l_f:0.2016 loss_0:0.2319 loss_1:0.3190 
2019-07-21 20:20:36 step:21960 loss:0.2584 l_f:0.1992 loss_0:0.2232 loss_1:0.3528 
2019-07-21 20:21:04 step:21980 loss:0.3517 l_f:0.2562 loss_0:0.3042 loss_1:0.4947 
2019-07-21 20:21:32 step:22000 loss:0.1791 l_f:0.1047 loss_0:0.1695 loss_1:0.2632 
2019-07-21 20:22:00 step:22020 loss:0.2437 l_f:0.1785 loss_0:0.2145 loss_1:0.3381 
2019-07-21 20:22:27 step:22040 loss:0.1833 l_f:0.1039 loss_0:0.1862 loss_1:0.2599 
2019-07-21 20:22:55 step:22060 loss:0.1552 l_f:0.1179 loss_0:0.1537 loss_1:0.1940 
2019-07-21 20:23:23 step:22080 loss:0.2911 l_f:0.1818 loss_0:0.3061 loss_1:0.3854 
2019-07-21 20:23:51 step:22100 loss:0.2254 l_f:0.1417 loss_0:0.2788 loss_1:0.2557 
2019-07-21 20:24:19 step:22120 loss:0.1515 l_f:0.1094 loss_0:0.1524 loss_1:0.1927 
2019-07-21 20:24:46 step:22140 loss:0.4711 l_f:0.4205 loss_0:0.4887 loss_1:0.5041 
2019-07-21 20:25:14 step:22160 loss:0.2805 l_f:0.1830 loss_0:0.2625 loss_1:0.3960 
2019-07-21 20:25:42 step:22180 loss:0.3904 l_f:0.3027 loss_0:0.3220 loss_1:0.5465 
2019-07-21 20:26:10 step:22200 loss:0.3036 l_f:0.2487 loss_0:0.3017 loss_1:0.3605 
2019-07-21 20:26:38 step:22220 loss:0.2714 l_f:0.2123 loss_0:0.3245 loss_1:0.2772 
2019-07-21 20:27:06 step:22240 loss:0.1467 l_f:0.0867 loss_0:0.1298 loss_1:0.2235 
2019-07-21 20:27:33 step:22260 loss:0.2819 l_f:0.2176 loss_0:0.2515 loss_1:0.3765 
2019-07-21 20:28:01 step:22280 loss:0.2118 l_f:0.1273 loss_0:0.1941 loss_1:0.3140 
2019-07-21 20:28:29 step:22300 loss:0.1764 l_f:0.1181 loss_0:0.1478 loss_1:0.2633 
2019-07-21 20:28:57 step:22320 loss:0.1541 l_f:0.1158 loss_0:0.1678 loss_1:0.1787 
2019-07-21 20:29:25 step:22340 loss:0.2039 l_f:0.1512 loss_0:0.1923 loss_1:0.2682 
2019-07-21 20:29:53 step:22360 loss:0.2780 l_f:0.2389 loss_0:0.3001 loss_1:0.2950 
2019-07-21 20:30:21 step:22380 loss:0.3321 l_f:0.2739 loss_0:0.2982 loss_1:0.4241 
2019-07-21 20:30:48 step:22400 loss:0.2266 l_f:0.1235 loss_0:0.1723 loss_1:0.3840 
2019-07-21 20:31:16 step:22420 loss:0.1749 l_f:0.0960 loss_0:0.1498 loss_1:0.2791 
2019-07-21 20:31:43 step:22440 loss:0.2947 l_f:0.1941 loss_0:0.2590 loss_1:0.4310 
2019-07-21 20:32:11 step:22460 loss:0.2033 l_f:0.1129 loss_0:0.1619 loss_1:0.3351 
2019-07-21 20:32:38 step:22480 loss:0.3024 l_f:0.2297 loss_0:0.2912 loss_1:0.3863 
2019-07-21 20:33:06 step:22500 loss:0.1705 l_f:0.1165 loss_0:0.1763 loss_1:0.2187 
2019-07-21 20:33:34 step:22520 loss:0.1479 l_f:0.0878 loss_0:0.1304 loss_1:0.2256 
2019-07-21 20:34:02 step:22540 loss:0.1437 l_f:0.0944 loss_0:0.1470 loss_1:0.1898 
2019-07-21 20:34:29 step:22560 loss:0.2526 l_f:0.1641 loss_0:0.1888 loss_1:0.4049 
2019-07-21 20:34:57 step:22580 loss:0.4672 l_f:0.4449 loss_0:0.4713 loss_1:0.4854 
2019-07-21 20:35:25 step:22600 loss:0.1609 l_f:0.0911 loss_0:0.1344 loss_1:0.2572 
2019-07-21 20:35:52 step:22620 loss:0.1364 l_f:0.0904 loss_0:0.1492 loss_1:0.1695 
2019-07-21 20:36:20 step:22640 loss:0.2211 l_f:0.1786 loss_0:0.2124 loss_1:0.2724 
2019-07-21 20:36:47 step:22660 loss:0.1206 l_f:0.0746 loss_0:0.1272 loss_1:0.1598 
2019-07-21 20:37:15 step:22680 loss:0.1526 l_f:0.1163 loss_0:0.1400 loss_1:0.2014 
2019-07-21 20:37:42 step:22700 loss:0.2317 l_f:0.1396 loss_0:0.2592 loss_1:0.2961 
2019-07-21 20:38:10 step:22720 loss:0.2625 l_f:0.1742 loss_0:0.2288 loss_1:0.3844 
2019-07-21 20:38:38 step:22740 loss:0.2958 l_f:0.1485 loss_0:0.2456 loss_1:0.4933 
2019-07-21 20:39:05 step:22760 loss:0.1624 l_f:0.0922 loss_0:0.1490 loss_1:0.2460 
2019-07-21 20:39:32 step:22780 loss:0.4599 l_f:0.4547 loss_0:0.4658 loss_1:0.4591 
2019-07-21 20:40:00 step:22800 loss:0.2014 l_f:0.1408 loss_0:0.1747 loss_1:0.2885 
2019-07-21 20:40:28 step:22820 loss:0.5495 l_f:0.5173 loss_0:0.6096 loss_1:0.5216 
2019-07-21 20:40:56 step:22840 loss:0.2665 l_f:0.1933 loss_0:0.2478 loss_1:0.3583 
2019-07-21 20:41:24 step:22860 loss:0.3584 l_f:0.3107 loss_0:0.3638 loss_1:0.4006 
2019-07-21 20:41:51 step:22880 loss:0.2964 l_f:0.1998 loss_0:0.2599 loss_1:0.4294 
2019-07-21 20:42:19 step:22900 loss:0.1831 l_f:0.1062 loss_0:0.1701 loss_1:0.2729 
2019-07-21 20:42:47 step:22920 loss:0.2085 l_f:0.1447 loss_0:0.1743 loss_1:0.3065 
2019-07-21 20:43:15 step:22940 loss:0.1496 l_f:0.0790 loss_0:0.1361 loss_1:0.2338 
2019-07-21 20:43:43 step:22960 loss:0.2895 l_f:0.2339 loss_0:0.2749 loss_1:0.3596 
2019-07-21 20:44:10 step:22980 loss:0.1734 l_f:0.0943 loss_0:0.1532 loss_1:0.2728 
2019-07-21 20:44:37 step:23000 loss:0.2609 l_f:0.1791 loss_0:0.2638 loss_1:0.3398 
2019-07-21 20:45:06 step:23020 loss:0.3484 l_f:0.2757 loss_0:0.3576 loss_1:0.4119 
2019-07-21 20:45:33 step:23040 loss:0.2744 l_f:0.2201 loss_0:0.3000 loss_1:0.3030 
2019-07-21 20:46:00 step:23060 loss:0.2770 l_f:0.1889 loss_0:0.2506 loss_1:0.3916 
2019-07-21 20:46:28 step:23080 loss:0.1615 l_f:0.0874 loss_0:0.1594 loss_1:0.2377 
2019-07-21 20:46:55 step:23100 loss:0.2194 l_f:0.1659 loss_0:0.2162 loss_1:0.2762 
2019-07-21 20:47:23 step:23120 loss:0.4371 l_f:0.3214 loss_0:0.4713 loss_1:0.5186 
2019-07-21 20:47:50 step:23140 loss:0.1595 l_f:0.1257 loss_0:0.1535 loss_1:0.1991 
2019-07-21 20:48:18 step:23160 loss:0.1595 l_f:0.0810 loss_0:0.1092 loss_1:0.2884 
2019-07-21 20:48:46 step:23180 loss:0.1847 l_f:0.1295 loss_0:0.1940 loss_1:0.2306 
2019-07-21 20:49:13 step:23200 loss:0.1621 l_f:0.0860 loss_0:0.1375 loss_1:0.2628 
2019-07-21 20:49:42 step:23220 loss:0.1821 l_f:0.1328 loss_0:0.1845 loss_1:0.2291 
2019-07-21 20:50:10 step:23240 loss:0.1813 l_f:0.1314 loss_0:0.1582 loss_1:0.2542 
2019-07-21 20:50:37 step:23260 loss:0.2991 l_f:0.2377 loss_0:0.3019 loss_1:0.3578 
2019-07-21 20:51:05 step:23280 loss:0.3103 l_f:0.2055 loss_0:0.2584 loss_1:0.4670 
2019-07-21 20:51:33 step:23300 loss:0.1510 l_f:0.0809 loss_0:0.1284 loss_1:0.2436 
2019-07-21 20:52:01 step:23320 loss:0.2980 l_f:0.1970 loss_0:0.3085 loss_1:0.3883 
2019-07-21 20:52:28 step:23340 loss:0.3139 l_f:0.2309 loss_0:0.3205 loss_1:0.3903 
2019-07-21 20:52:56 step:23360 loss:0.1807 l_f:0.1037 loss_0:0.1505 loss_1:0.2879 
2019-07-21 20:53:23 step:23380 loss:0.2504 l_f:0.1770 loss_0:0.2377 loss_1:0.3365 
2019-07-21 20:53:50 step:23400 loss:0.2702 l_f:0.1951 loss_0:0.2356 loss_1:0.3798 
2019-07-21 20:54:18 step:23420 loss:0.1505 l_f:0.0844 loss_0:0.1174 loss_1:0.2497 
2019-07-21 20:54:46 step:23440 loss:0.5274 l_f:0.4931 loss_0:0.5629 loss_1:0.5261 
2019-07-21 20:55:13 step:23460 loss:0.1438 l_f:0.0937 loss_0:0.1411 loss_1:0.1966 
2019-07-21 20:55:40 step:23480 loss:0.1863 l_f:0.1232 loss_0:0.1749 loss_1:0.2608 
2019-07-21 20:56:08 step:23500 loss:0.3061 l_f:0.2131 loss_0:0.2688 loss_1:0.4364 
2019-07-21 20:56:36 step:23520 loss:0.2745 l_f:0.2533 loss_0:0.2680 loss_1:0.3023 
2019-07-21 20:57:04 step:23540 loss:0.1319 l_f:0.0833 loss_0:0.1332 loss_1:0.1791 
2019-07-21 20:57:31 step:23560 loss:0.3262 l_f:0.2694 loss_0:0.3035 loss_1:0.4058 
2019-07-21 20:57:59 step:23580 loss:0.0897 l_f:0.0574 loss_0:0.1055 loss_1:0.1060 
2019-07-21 20:58:27 step:23600 loss:0.2183 l_f:0.1677 loss_0:0.2169 loss_1:0.2702 
2019-07-21 20:58:54 step:23620 loss:0.2572 l_f:0.1954 loss_0:0.2758 loss_1:0.3004 
2019-07-21 20:59:22 step:23640 loss:0.2362 l_f:0.1784 loss_0:0.2387 loss_1:0.2914 
2019-07-21 20:59:50 step:23660 loss:0.2729 l_f:0.1974 loss_0:0.2445 loss_1:0.3768 
2019-07-21 21:00:18 step:23680 loss:0.2272 l_f:0.1774 loss_0:0.2237 loss_1:0.2805 
2019-07-21 21:00:46 step:23700 loss:0.2338 l_f:0.1551 loss_0:0.1883 loss_1:0.3580 
2019-07-21 21:01:13 step:23720 loss:0.3089 l_f:0.1943 loss_0:0.3075 loss_1:0.4248 
2019-07-21 21:01:41 step:23740 loss:0.2100 l_f:0.1813 loss_0:0.2001 loss_1:0.2486 
2019-07-21 21:02:09 step:23760 loss:0.1718 l_f:0.1143 loss_0:0.1782 loss_1:0.2227 
2019-07-21 21:02:37 step:23780 loss:0.2073 l_f:0.1303 loss_0:0.2230 loss_1:0.2687 
2019-07-21 21:03:04 step:23800 loss:0.1856 l_f:0.1415 loss_0:0.1727 loss_1:0.2425 
2019-07-21 21:03:32 step:23820 loss:0.2140 l_f:0.1690 loss_0:0.2184 loss_1:0.2545 
2019-07-21 21:04:00 step:23840 loss:0.3390 l_f:0.2549 loss_0:0.3017 loss_1:0.4604 
2019-07-21 21:04:27 step:23860 loss:0.3231 l_f:0.2361 loss_0:0.3085 loss_1:0.4246 
2019-07-21 21:04:56 step:23880 loss:0.4409 l_f:0.4213 loss_0:0.4310 loss_1:0.4704 
2019-07-21 21:05:23 step:23900 loss:0.3010 l_f:0.2323 loss_0:0.2814 loss_1:0.3891 
2019-07-21 21:05:50 step:23920 loss:0.2032 l_f:0.1570 loss_0:0.2032 loss_1:0.2495 
2019-07-21 21:06:17 step:23940 loss:0.2110 l_f:0.1763 loss_0:0.1943 loss_1:0.2623 
2019-07-21 21:06:45 step:23960 loss:0.4622 l_f:0.4155 loss_0:0.5336 loss_1:0.4376 
2019-07-21 21:07:13 step:23980 loss:0.2734 l_f:0.2303 loss_0:0.2696 loss_1:0.3204 
2019-07-21 21:07:40 step:24000 loss:0.2259 l_f:0.1814 loss_0:0.2246 loss_1:0.2717 
2019-07-21 21:08:09 step:24020 loss:0.3271 l_f:0.1787 loss_0:0.2190 loss_1:0.5836 
2019-07-21 21:08:35 step:24040 loss:0.2169 l_f:0.1400 loss_0:0.2443 loss_1:0.2665 
2019-07-21 21:09:03 step:24060 loss:0.2115 l_f:0.1350 loss_0:0.1966 loss_1:0.3029 
2019-07-21 21:09:30 step:24080 loss:0.1716 l_f:0.0738 loss_0:0.0970 loss_1:0.3439 
2019-07-21 21:09:58 step:24100 loss:0.2378 l_f:0.1474 loss_0:0.1706 loss_1:0.3953 
2019-07-21 21:10:25 step:24120 loss:0.1204 l_f:0.0690 loss_0:0.1051 loss_1:0.1871 
2019-07-21 21:10:53 step:24140 loss:0.3296 l_f:0.2371 loss_0:0.2844 loss_1:0.4674 
2019-07-21 21:11:22 step:24160 loss:0.1552 l_f:0.1162 loss_0:0.1426 loss_1:0.2068 
2019-07-21 21:11:48 step:24180 loss:0.2751 l_f:0.2411 loss_0:0.2937 loss_1:0.2907 
2019-07-21 21:12:16 step:24200 loss:0.1501 l_f:0.1150 loss_0:0.1596 loss_1:0.1756 
2019-07-21 21:12:45 step:24220 loss:0.2799 l_f:0.2367 loss_0:0.2947 loss_1:0.3084 
2019-07-21 21:13:12 step:24240 loss:0.3389 l_f:0.2658 loss_0:0.3556 loss_1:0.3953 
2019-07-21 21:13:40 step:24260 loss:0.2108 l_f:0.1464 loss_0:0.1780 loss_1:0.3079 
2019-07-21 21:14:07 step:24280 loss:0.1775 l_f:0.1213 loss_0:0.1820 loss_1:0.2292 
2019-07-21 21:14:35 step:24300 loss:0.1565 l_f:0.0868 loss_0:0.1428 loss_1:0.2399 
2019-07-21 21:15:02 step:24320 loss:0.4421 l_f:0.4141 loss_0:0.4805 loss_1:0.4316 
2019-07-21 21:15:30 step:24340 loss:0.2704 l_f:0.2210 loss_0:0.2694 loss_1:0.3207 
2019-07-21 21:15:57 step:24360 loss:0.4600 l_f:0.4102 loss_0:0.5019 loss_1:0.4677 
2019-07-21 21:16:25 step:24380 loss:0.1458 l_f:0.1101 loss_0:0.1509 loss_1:0.1765 
2019-07-21 21:16:53 step:24400 loss:0.0821 l_f:0.0396 loss_0:0.0961 loss_1:0.1107 
2019-07-21 21:17:21 step:24420 loss:0.8366 l_f:0.7829 loss_0:0.9314 loss_1:0.7955 
2019-07-21 21:17:48 step:24440 loss:0.2805 l_f:0.2135 loss_0:0.2800 loss_1:0.3481 
2019-07-21 21:18:16 step:24460 loss:0.4510 l_f:0.4390 loss_0:0.4603 loss_1:0.4536 
2019-07-21 21:18:44 step:24480 loss:0.4643 l_f:0.4347 loss_0:0.4994 loss_1:0.4589 
2019-07-21 21:19:11 step:24500 loss:0.3205 l_f:0.1842 loss_0:0.3165 loss_1:0.4608 
2019-07-21 21:19:39 step:24520 loss:0.1636 l_f:0.0811 loss_0:0.1407 loss_1:0.2689 
2019-07-21 21:20:07 step:24540 loss:0.1243 l_f:0.0708 loss_0:0.1110 loss_1:0.1910 
2019-07-21 21:20:35 step:24560 loss:0.3099 l_f:0.2446 loss_0:0.2900 loss_1:0.3950 
2019-07-21 21:21:03 step:24580 loss:0.2930 l_f:0.1968 loss_0:0.2566 loss_1:0.4255 
2019-07-21 21:21:30 step:24600 loss:0.2628 l_f:0.1782 loss_0:0.2697 loss_1:0.3404 
2019-07-21 21:21:58 step:24620 loss:0.3231 l_f:0.1934 loss_0:0.2916 loss_1:0.4843 
2019-07-21 21:22:25 step:24640 loss:0.4504 l_f:0.3453 loss_0:0.4156 loss_1:0.5902 
2019-07-21 21:22:53 step:24660 loss:0.4777 l_f:0.4323 loss_0:0.4915 loss_1:0.5093 
2019-07-21 21:23:20 step:24680 loss:0.2255 l_f:0.1758 loss_0:0.2022 loss_1:0.2985 
